attraction_id,attraction_name,city_id,category,entry_fee_indian_inr,entry_fee_foreigner_inr,camera_fee_inr,trust_score,scam_markup_pct,timestamp
1281,Vadodara Viewpoint,30,Viewpoint,0,0,0,60.9,28.2,2025-09-01 08:06:48
1282,Mahabaleshwar Palace,75,Palace,50,500,0,73.0,16.6,2025-05-07 20:07:03
1283,Somnath Dam,33,Dam,150,750,0,85.1,0,2026-04-03 09:13:39
1284,Dwarka Bridge,32,Bridge,10,50,0,86.4,0,2025-01-16 09:55:31
1285,Gangtok National Park,103,Fort,20,100,100,71.3,22.1,2025-09-02 14:24:35
1286,Signature Ranchi Temple,45,Temple,20,160,0,61.0,15.5,2025-03-31 03:53:46
1287,Somnath National Park,33,Bridge,20,200,0,89.3,0,2025-08-11 20:34:14
1288,Agra Waterfall,120,Waterfall,150,1500,0,71.9,14.9,2026-01-18 03:19:33
1289,Village-style Bilaspur Hill Station Point,21,Dam,30,240,0,92.4,0,2026-04-10 23:45:42
1290,Jim Corbett Cave,133,Cave,30,150,25,78.4,4.4,2025-08-24 22:35:58
1291,Signature Siliguri Palace,137,Palace,20,160,25,69.5,25.8,2025-02-23 13:26:48
1292,Family Recipe Kozhikode National Park,59,Garden,0,0,0,53.0,44.2,2025-03-21 05:54:27
1293,Chandigarh Lake,92,Lake,150,1200,0,91.8,0,2025-11-24 06:17:03
1294,Wayanad Heritage Walk,60,Zoo,150,2250,25,59.5,44.7,2025-07-15 03:30:54
1295,Madurai Viewpoint,107,Viewpoint,200,2000,50,52.1,32.8,2025-03-07 05:06:35
1296,Extra Cheesy Aurangabad Temple,73,Temple,200,1600,0,67.2,25.9,2025-03-05 22:02:06
1297,Siliguri Hill Station Point,137,Church,150,1500,0,72.9,9.3,2025-01-13 05:04:37
1298,Roadside Dimapur Hill Station Point,85,Palace,20,160,50,90.5,0,2025-07-28 07:57:56
1299,Rajgir Hill Station Point,19,Fort,50,250,100,68.9,13.7,2026-02-02 21:53:24
1300,Kolkata Beach,134,Beach,30,150,0,57.6,44.5,2025-09-08 04:37:37
1301,Kozhikode Monastery,59,Monastery,200,2000,100,71.4,10.4,2025-11-12 16:18:00
1302,Festival Jim Corbett Church,133,Church,30,300,100,68.2,23.5,2025-01-18 18:14:46
1303,Puri Garden,87,Garden,30,240,50,67.2,16.1,2025-08-11 16:21:59
1304,Royal Digha Zoo,136,Zoo,50,750,25,79.4,6.7,2025-02-23 06:35:55
1305,Noida Viewpoint,126,Viewpoint,30,150,0,91.6,0,2026-05-08 09:10:34
1306,Patna Temple,15,Temple,100,1000,0,75.5,7.0,2026-02-02 22:50:18
1307,Bhubaneswar Hill Station Point,86,Zoo,0,0,100,71.4,24.3,2025-02-22 06:28:54
1308,Pachmarhi Dam,67,Dam,150,750,0,63.6,22.7,2026-05-31 07:44:21
1309,Kakinada Beach,6,Beach,0,0,0,49.1,41.3,2025-06-25 16:43:34
1310,Traditional Nagpur Lake,71,Lake,200,3000,0,56.6,23.1,2025-05-19 20:59:47
1311,Digha Cave,136,Cave,50,250,25,67.3,24.3,2025-08-18 15:33:06
1312,Quick-bite Wayanad Church,60,Church,30,240,0,76.3,15.4,2026-04-04 13:04:00
1313,Vadodara Viewpoint,30,Viewpoint,100,1000,0,70.4,18.1,2025-06-07 09:55:30
1314,Kochi Hill Station Point,55,Beach,0,0,0,79.8,3.5,2025-08-22 22:56:41
1315,Wayanad Garden,60,Garden,100,500,100,67.3,18.9,2026-05-08 01:00:55
1316,Mahabalipuram Monastery,112,Monastery,30,300,0,47.4,57.4,2025-08-15 05:03:12
1317,Chandigarh National Park,92,Hill Station Point,20,160,0,44.3,39.5,2025-05-09 03:58:21
1318,Dharamshala Waterfall,41,Waterfall,20,100,50,84.9,0.2,2025-08-22 09:14:43
1319,Hampi Lake,50,Lake,50,400,50,64.6,27.8,2026-04-30 07:57:21
1320,Prayagraj Heritage Walk,124,Museum,150,1200,0,63.4,32.8,2025-10-09 22:31:05
1321,Royal Vijayawada Museum,2,Museum,200,2000,100,88.3,0,2026-01-04 21:30:55
1322,Champhai Viewpoint,83,Viewpoint,100,1500,0,57.9,17.7,2025-01-25 19:44:35
1323,Premium Khajuraho Fort,64,Fort,0,0,50,89.4,0,2025-08-10 07:46:21
1324,Spicy Vasco da Gama Hill Station Point,25,Bridge,0,0,0,73.8,15.3,2026-03-11 08:01:33
1325,Authentic Alleppey Waterfall,58,Waterfall,30,300,25,52.5,40.6,2025-06-09 03:46:00
1326,Siliguri Palace,137,Palace,20,160,50,90.2,0,2025-04-08 05:33:42
1327,Alleppey Beach,58,Beach,20,160,25,44.4,55.9,2025-07-27 02:12:34
1328,Kaziranga Market,13,Market,150,1200,0,62.3,22.2,2025-06-21 11:52:01
1329,Panipat Zoo,38,Zoo,150,2250,0,77.2,5.6,2025-12-06 11:29:42
1330,Vadodara Museum,30,Museum,0,0,0,51.9,49.9,2025-12-29 07:35:57
1331,Family Recipe Pune Heritage Walk,70,Fort,150,750,100,41.0,55.9,2026-01-31 09:55:36
1332,Nalanda Bridge,18,Bridge,200,2000,0,75.2,14.3,2025-08-21 21:31:38
1333,Dibrugarh Fort,11,Fort,10,100,25,73.6,17.1,2026-01-03 21:02:47
1334,Nalanda Palace,18,Palace,10,150,25,71.4,22.7,2025-10-27 09:02:07
1335,Royal Udaipur Lake,96,Lake,10,80,25,57.4,37.3,2025-12-21 21:48:02
1336,Shimla Zoo,39,Zoo,50,500,0,63.0,29.2,2026-04-09 16:18:42
1337,Ujjain Wildlife Sanctuary,66,Beach,50,400,100,53.1,57.3,2026-01-02 10:05:43
1338,Dalhousie Wildlife Sanctuary,44,Palace,20,200,25,82.3,2.6,2026-02-17 10:40:04
1339,Guntur Palace,4,Palace,100,500,100,64.6,21.6,2025-03-04 21:00:58
1340,Anjuna Bridge,27,Bridge,150,750,100,62.6,25.7,2025-05-09 02:37:17
1341,Hampi National Park,50,Bridge,50,500,50,79.5,3.4,2025-12-01 16:02:35
1342,Homestyle Itanagar Garden,7,Garden,0,0,25,54.2,23.2,2025-02-16 19:58:09
1343,Munnar Church,57,Church,150,1500,0,92.1,0,2025-08-19 19:55:23
1344,Auli Viewpoint,132,Viewpoint,150,1500,50,84.6,0.3,2025-12-18 22:13:13
1345,Itanagar National Park,7,Temple,100,500,50,58.0,23.3,2025-07-11 03:20:11
1346,Royal Wayanad Hill Station Point,60,Hill Station Point,0,0,100,56.9,47.7,2025-03-29 20:56:42
1347,Roadside Anjuna Fort,27,Fort,0,0,0,53.9,19.1,2026-01-22 10:43:38
1348,Dibrugarh Dam,11,Dam,50,250,50,70.0,18.7,2025-06-03 20:25:31
1349,Classic Kaziranga Fort,13,Fort,10,80,0,75.6,11.4,2025-02-01 22:40:23
1350,Dwarka Museum,32,Museum,10,150,100,60.5,41.5,2026-06-01 10:17:24
1351,Ooty Church,109,Church,150,2250,100,40.0,28.8,2025-06-21 00:41:11
1352,Ayodhya Dam,123,Dam,100,1500,0,90.6,0,2026-01-10 09:12:59
1353,Moirang Palace,78,Palace,0,0,25,54.5,32.5,2025-12-16 19:00:16
1354,Authentic Pushkar Waterfall,99,Waterfall,200,1000,0,69.8,19.6,2025-05-31 15:51:18
1355,Grandma's Patiala Zoo,94,Zoo,10,100,50,79.0,4.7,2025-12-22 01:39:55
1356,Dharamshala Dam,41,Dam,10,150,25,80.1,5.3,2025-12-10 04:25:34
1357,Ahmedabad Church,28,Church,30,450,25,67.2,18.5,2025-08-17 00:28:28
1358,Royal Rajgir Lake,19,Lake,200,1000,100,59.5,33.8,2026-05-21 04:50:16
1359,Udaipur Cave,96,Cave,10,50,0,62.6,19.5,2026-03-22 15:03:08
1360,Calangute Heritage Walk,26,Market,100,1000,25,41.7,58.7,2025-11-30 17:56:20
1361,Bilaspur National Park,21,Wildlife Sanctuary,0,0,0,81.3,5.4,2026-03-22 04:48:14
1362,Mumbai Cave,69,Cave,150,2250,50,79.8,4.8,2025-09-25 22:52:28
1363,Street-side Mount Abu Cave,100,Cave,20,200,50,71.4,11.9,2025-02-21 12:48:50
1364,Dibrugarh Wildlife Sanctuary,11,Waterfall,200,3000,100,74.9,9.6,2025-09-23 01:47:50
1365,Amritsar Beach,91,Beach,200,3000,0,78.6,10.1,2025-04-17 20:57:14
1366,Jamshedpur Waterfall,46,Waterfall,20,100,0,84.9,0.1,2025-05-16 01:33:21
1367,Mumbai Palace,69,Palace,200,1600,0,69.5,10.8,2026-04-06 10:21:32
1368,Signature Mahabalipuram Zoo,112,Zoo,100,1500,25,55.1,30.0,2026-05-08 16:48:18
1369,Rajkot Wildlife Sanctuary,31,Temple,20,200,100,58.7,21.2,2025-06-26 21:59:33
1370,Signature Mangaluru Church,51,Church,30,300,0,67.4,21.7,2025-04-18 10:41:26
1371,Street-side Jaipur Museum,95,Museum,100,800,25,82.3,4.0,2025-08-05 23:25:55
1372,Coorg Garden,52,Garden,50,500,25,92.6,0,2025-12-27 13:34:01
1373,Roadside Madurai Temple,107,Temple,50,750,0,79.8,7.0,2025-11-28 05:28:12
1374,Haridwar Hill Station Point,129,Beach,30,450,50,61.6,15.7,2025-11-11 00:17:42
1375,Lachung Palace,105,Palace,0,0,0,60.8,18.1,2025-10-12 19:10:39
1376,Rishikesh Lake,128,Lake,50,500,0,62.9,21.5,2025-02-23 05:01:16
1377,Special Coimbatore Museum,108,Museum,50,750,25,89.2,0,2025-12-12 19:25:48
1378,Ajmer Bridge,102,Bridge,150,1500,100,65.7,12.8,2026-01-06 01:04:58
1379,Dalhousie Monastery,44,Monastery,0,0,50,65.1,32.4,2025-04-21 15:01:28
1380,Calangute Zoo,26,Zoo,200,1000,0,39.4,42.0,2026-04-06 05:35:20
1381,Khajuraho Lake,64,Lake,0,0,100,88.9,0,2025-01-08 12:46:27
1382,Nashik Fort,72,Fort,100,500,100,57.1,39.9,2025-10-30 04:45:12
1383,Munnar Heritage Walk,57,Palace,150,2250,0,91.7,0,2025-06-02 23:20:18
1384,Kurukshetra Palace,37,Palace,50,750,100,71.9,18.3,2025-06-13 03:56:52
1385,Spicy Tawang Lake,8,Lake,30,300,25,86.8,0,2025-06-01 10:32:37
1386,Festival Kohima Hill Station Point,84,Garden,150,1500,25,71.8,20.1,2026-03-27 16:56:25
1387,Dwarka Market,32,Market,200,2000,100,83.5,1.4,2026-05-29 13:35:06
1388,Hubballi Temple,54,Temple,150,2250,0,88.6,0,2026-06-11 23:37:20
1389,Village-style Spiti Wildlife Sanctuary,43,Hill Station Point,200,3000,50,73.2,9.1,2025-07-26 04:47:27
1390,Mount Abu Dam,100,Dam,20,160,25,70.3,24.7,2025-06-21 04:11:36
1391,Jorhat Temple,12,Temple,50,250,0,75.3,10.5,2025-08-02 12:21:32
1392,Lucknow National Park,119,Museum,50,750,0,76.2,8.5,2026-05-23 12:39:31
1393,Deoghar Church,47,Church,200,2000,100,70.9,16.8,2025-06-22 05:05:23
1394,Quick-bite Kaziranga Market,13,Market,100,1500,50,91.5,0,2026-03-01 00:54:35
1395,Coimbatore Cave,108,Cave,0,0,0,74.8,13.5,2026-03-18 05:37:36
1396,Jamshedpur Palace,46,Palace,200,3000,25,65.1,32.1,2026-03-09 11:59:05
1397,Family Recipe Deoghar Viewpoint,47,Viewpoint,0,0,25,51.1,31.5,2025-02-21 17:54:12
1398,Madurai Bridge,107,Bridge,0,0,0,76.7,10.3,2025-08-09 09:02:22
1399,Bhopal Beach,62,Beach,50,400,0,73.0,20.6,2025-11-14 14:36:37
1400,Signature Aurangabad Palace,73,Palace,30,150,0,51.3,57.5,2026-06-28 11:47:47
1401,Rajgir Zoo,19,Zoo,50,750,25,68.8,24.4,2025-10-22 01:58:36
1402,Nalanda Fort,18,Fort,200,2000,50,52.8,36.6,2025-11-10 14:46:34
1403,Bodh Gaya Cave,17,Cave,0,0,50,43.8,65.7,2025-01-31 19:51:41
1404,Moirang Viewpoint,78,Viewpoint,10,50,0,58.8,19.8,2026-03-28 19:03:44
1405,Dibrugarh Heritage Walk,11,Wildlife Sanctuary,30,450,50,72.7,17.4,2025-09-25 20:02:39
1406,Varanasi Monastery,121,Monastery,100,1000,50,70.8,10.5,2026-06-17 15:05:16
1407,Premium Jagdalpur Hill Station Point,22,Heritage Walk,20,300,0,96.3,0,2026-01-28 06:30:22
1408,Classic Ranchi Wildlife Sanctuary,45,Fort,50,400,25,52.9,34.1,2026-05-16 08:28:17
1409,Royal Cuttack Zoo,89,Zoo,50,400,25,66.6,28.6,2025-12-08 19:48:39
1410,Lonavala Museum,74,Museum,50,750,0,72.0,22.0,2025-03-18 06:21:12
1411,Chennai Fort,106,Fort,10,80,0,55.2,47.0,2025-09-07 11:30:46
1412,Family Recipe Anjuna Dam,27,Dam,50,750,25,76.2,8.8,2025-01-31 07:10:21
1413,Patiala Wildlife Sanctuary,94,Lake,20,200,100,94.1,0,2025-05-15 11:06:55
1414,Amritsar Dam,91,Dam,0,0,0,74.1,12.5,2025-08-31 23:11:53
1415,Vijayawada Fort,2,Fort,50,250,0,78.2,11.3,2025-09-01 22:32:09
1416,Coimbatore Wildlife Sanctuary,108,Church,30,300,0,71.3,23.5,2025-04-24 02:22:24
1417,Thanjavur Lake,113,Lake,150,1500,0,59.9,23.4,2026-01-16 23:10:18
1418,Festival Gangtok Museum,103,Museum,100,500,50,60.6,15.2,2026-06-22 00:17:29
1419,Vasco da Gama National Park,25,Temple,30,450,100,64.1,16.4,2025-05-29 04:00:46
1420,Street-side Dehradun Dam,127,Dam,100,1000,0,54.9,18.4,2026-01-31 01:57:26
1421,Surat Market,29,Market,0,0,100,54.8,52.1,2026-03-15 04:02:22
1422,Haridwar Heritage Walk,129,Palace,200,1000,0,62.8,35.5,2025-12-02 18:27:17
1423,Kurukshetra Wildlife Sanctuary,37,Museum,10,80,0,83.7,1.4,2025-06-18 02:59:59
1424,Local Favourite Chandigarh Market,92,Market,10,100,0,82.9,2.2,2025-08-12 07:26:54
1425,Pushkar National Park,99,Waterfall,0,0,25,85.2,0,2025-04-22 07:19:27
1426,Deluxe Hyderabad Lake,114,Lake,50,750,100,36.7,31.0,2025-11-17 15:49:08
1427,Kalimpong Wildlife Sanctuary,139,Dam,20,160,100,81.7,3.1,2026-04-28 14:29:30
1428,Gir Beach,34,Beach,100,800,100,74.1,12.2,2026-02-25 18:24:32
1429,Kolkata Museum,134,Museum,0,0,100,41.3,65.6,2025-07-21 23:33:35
1430,Village-style Jagdalpur Museum,22,Museum,100,1500,0,80.2,8.5,2025-07-01 16:32:56
1431,Puri Zoo,87,Zoo,50,750,0,56.2,20.4,2025-10-08 04:49:09
1432,Calangute Museum,26,Museum,50,400,0,77.8,8.9,2025-08-13 19:08:15
1433,Tirupati Museum,3,Museum,50,500,0,62.0,33.3,2025-06-04 06:45:31
1434,Dharamshala Church,41,Church,10,100,50,46.0,28.3,2026-06-12 21:45:17
1435,Mahabaleshwar Temple,75,Temple,30,150,100,56.7,27.8,2025-09-13 19:58:25
1436,Rajkot Church,31,Church,10,50,0,57.8,36.2,2026-02-04 07:44:03
1437,Tawang Zoo,8,Zoo,100,500,100,51.2,26.0,2026-06-08 05:03:33
1438,Shimla Market,39,Market,20,100,50,41.6,51.5,2026-03-27 17:09:13
1439,Festival Patna Market,15,Market,150,750,0,87.7,0,2025-09-30 09:56:42
1440,Shimla Lake,39,Lake,20,300,100,72.6,16.4,2025-02-24 00:22:14
1441,Jodhpur Waterfall,97,Waterfall,100,1000,0,60.1,28.8,2025-05-09 01:27:42
1442,Munnar Garden,57,Garden,150,1500,0,83.9,1.1,2025-10-18 09:21:20
1443,Deoghar Hill Station Point,47,Lake,0,0,25,59.3,35.9,2026-05-24 05:39:41
1444,Quick-bite Jagdalpur Dam,22,Dam,20,300,0,52.2,49.7,2026-03-04 03:17:40
1445,Spicy Lonavala Beach,74,Beach,150,750,100,47.5,37.0,2025-07-09 06:38:01
1446,Digha Hill Station Point,136,Market,100,1500,50,70.2,10.5,2025-07-22 04:09:02
1447,Darjeeling Heritage Walk,135,Cave,50,500,50,57.7,30.0,2025-06-23 20:15:42
1448,Itanagar Zoo,7,Zoo,100,1500,0,40.0,62.2,2025-08-21 23:48:12
1449,Chilika Beach,90,Beach,50,500,0,74.6,9.8,2026-05-14 19:10:19
1450,Street-side Silchar Monastery,14,Monastery,20,160,50,76.7,5.8,2025-11-02 19:05:17
1451,Spiti National Park,43,Waterfall,10,50,0,70.0,19.9,2025-05-19 00:05:02
1452,Nizamabad National Park,116,Palace,0,0,0,79.1,5.4,2026-06-13 16:49:43
1453,Mahabalipuram Palace,112,Palace,0,0,25,62.5,14.1,2026-05-26 08:50:22
1454,Lonavala Garden,74,Garden,20,160,0,67.5,31.2,2026-02-27 01:50:31
1455,Roadside Kozhikode Fort,59,Fort,0,0,100,83.3,2.1,2025-09-05 10:59:16
1456,Royal Dehradun Fort,127,Fort,100,500,100,71.4,9.8,2026-01-06 16:56:20
1457,Aurangabad Waterfall,73,Waterfall,30,300,25,50.3,38.7,2025-07-10 14:33:02
1458,Pune Church,70,Church,20,200,50,80.2,3.9,2026-03-30 11:08:58
1459,Kozhikode Viewpoint,59,Viewpoint,100,1000,0,55.3,28.5,2025-10-15 10:39:37
1460,Imphal National Park,77,Cave,20,160,100,67.0,25.3,2026-02-19 15:11:13
1461,Thanjavur Fort,113,Fort,30,300,25,74.6,17.8,2025-10-30 08:18:07
1462,Traditional Nagpur Viewpoint,71,Viewpoint,30,240,50,73.6,11.2,2025-03-24 19:33:24
1463,Kanpur Lake,125,Lake,50,400,0,82.3,2.4,2025-07-05 13:38:02
1464,Nalanda Museum,18,Museum,50,250,100,81.6,5.3,2025-11-05 15:10:47
1465,Roadside Jagdalpur Waterfall,22,Waterfall,30,240,100,59.0,46.2,2026-03-10 23:06:29
1466,Varanasi Monastery,121,Monastery,30,300,0,77.7,10.2,2025-09-20 09:31:34
1467,Puri Palace,87,Palace,100,500,0,58.6,37.2,2025-05-31 21:54:36
1468,Mussoorie Museum,131,Museum,0,0,0,81.3,4.4,2026-04-15 06:42:30
1469,Extra Cheesy Madurai Cave,107,Cave,50,750,100,65.7,34.2,2025-12-12 14:47:44
1470,Grandma's Haridwar Dam,129,Dam,10,80,50,80.1,4.2,2025-04-02 05:06:07
1471,Festival Orchha Lake,68,Lake,100,500,0,76.7,11.7,2025-06-20 06:30:55
1472,Rajgir Museum,19,Museum,50,400,0,63.9,35.6,2026-04-16 15:20:11
1473,Extra Cheesy Surat Garden,29,Garden,100,1500,0,75.8,12.2,2026-01-31 04:34:40
1474,Dimapur Hill Station Point,85,Cave,30,300,25,55.0,33.3,2025-05-22 13:06:35
1475,Ludhiana Wildlife Sanctuary,93,Waterfall,0,0,50,80.2,3.4,2025-03-07 19:12:50
1476,Traditional Nalanda National Park,18,Church,100,1000,100,90.7,0,2025-04-26 22:38:41
1477,Family Recipe Dimapur Bridge,85,Bridge,150,1500,25,80.7,6.5,2025-12-01 21:17:02
1478,Kurukshetra Zoo,37,Zoo,200,2000,50,82.8,2.3,2025-04-18 14:23:30
1479,Jaisalmer Heritage Walk,98,Hill Station Point,150,750,0,83.0,1.7,2026-06-05 01:17:16
1480,Champhai National Park,83,Cave,50,750,0,70.7,10.3,2025-02-14 15:45:40
1481,Udaipur Bridge,96,Bridge,30,150,0,48.7,46.6,2026-01-13 19:48:17
1482,Authentic Nainital Waterfall,130,Waterfall,200,2000,25,62.8,20.0,2026-06-24 08:08:15
1483,Panipat Wildlife Sanctuary,38,Market,10,80,50,54.9,31.4,2025-11-03 12:40:21
1484,Quick-bite Agra Zoo,120,Zoo,50,750,0,90.7,0,2026-05-07 15:08:16
1485,Jorhat Viewpoint,12,Viewpoint,0,0,25,83.5,2.0,2025-01-09 04:30:44
1486,Rajgir Lake,19,Lake,50,500,25,52.3,58.0,2025-04-02 15:22:45
1487,Vadodara Wildlife Sanctuary,30,Garden,50,750,0,47.9,55.1,2026-06-15 19:01:19
1488,Village-style Aurangabad Hill Station Point,73,Hill Station Point,200,3000,50,74.0,11.8,2026-02-22 18:27:04
1489,Bhopal Hill Station Point,62,Zoo,100,1000,0,56.6,42.6,2026-04-20 01:05:19
1490,Lachung Zoo,105,Zoo,20,300,0,60.1,41.8,2025-07-07 15:27:21
1491,Konark Temple,88,Temple,50,400,50,58.2,33.0,2025-10-31 16:36:53
1492,Royal Nalanda Monastery,18,Monastery,50,400,0,67.2,15.1,2026-01-20 20:49:17
1493,Deluxe Kurukshetra Temple,37,Temple,0,0,50,80.2,4.7,2025-09-04 10:33:10
1494,Pelling Palace,104,Palace,30,300,100,88.4,0,2025-09-09 23:11:43
1495,Deoghar Church,47,Church,100,800,25,44.5,61.6,2026-03-18 19:53:00
1496,Authentic Pelling Market,104,Market,30,150,0,71.4,18.7,2025-09-05 12:00:16
1497,Village-style Jagdalpur Market,22,Market,50,500,0,64.3,16.0,2026-02-09 11:22:01
1498,Visakhapatnam Bridge,1,Bridge,10,100,50,61.0,22.3,2025-02-24 17:40:13
1499,Warangal Lake,115,Lake,30,150,0,65.0,17.3,2025-07-28 09:34:06
1500,Chef's Champhai Waterfall,83,Waterfall,30,300,0,78.1,11.1,2026-01-02 14:07:34
1501,Mangaluru National Park,51,Museum,50,400,50,41.4,30.7,2025-12-27 03:21:38
1502,Mumbai Church,69,Church,10,80,25,84.1,0.8,2026-05-29 23:24:59
1503,Deluxe Udaipur Fort,96,Fort,150,2250,0,61.4,31.6,2025-08-24 00:30:11
1504,Darjeeling National Park,135,Zoo,100,500,25,61.2,20.1,2025-08-07 05:10:35
1505,Margao Bridge,24,Bridge,50,250,0,77.1,6.6,2025-10-11 23:07:08
1506,Special Thanjavur Heritage Walk,113,Dam,150,1200,25,94.4,0,2026-04-01 18:45:40
1507,Pune Palace,70,Palace,20,300,0,68.0,28.8,2025-10-19 14:18:13
1508,Dehradun Palace,127,Palace,50,750,100,77.7,9.8,2026-05-17 12:47:30
1509,Homestyle Ludhiana Wildlife Sanctuary,93,Lake,0,0,50,70.1,16.6,2026-01-07 08:45:36
1510,Traditional Calangute Museum,26,Museum,0,0,0,84.9,0.1,2026-06-26 22:16:08
1511,Special Wayanad Fort,60,Fort,0,0,50,70.9,24.9,2025-07-05 15:30:41
1512,Spiti Zoo,43,Zoo,30,150,25,65.0,14.3,2025-04-27 04:26:37
1513,Digha Fort,136,Fort,30,300,25,91.6,0,2025-12-01 08:13:59
1514,Kurukshetra Dam,37,Dam,30,150,0,73.8,13.6,2025-05-12 22:10:25
1515,Grandma's Gir Fort,34,Fort,100,500,0,40.3,52.0,2025-01-04 16:05:50
1516,Dimapur Temple,85,Temple,50,250,50,58.2,18.9,2025-03-18 16:31:00
1517,Extra Cheesy Ajmer Heritage Walk,102,Dam,150,1200,0,79.7,8.9,2025-03-25 09:37:53
1518,Jaipur Heritage Walk,95,Garden,20,300,50,88.6,0,2026-06-15 16:12:58
1519,Special Orchha Market,68,Market,0,0,0,44.0,36.2,2025-06-07 06:09:34
1520,Spicy Thiruvananthapuram National Park,56,Dam,100,1500,100,77.5,12.5,2026-06-16 06:39:53
1521,Digha National Park,136,Bridge,0,0,0,57.0,44.8,2026-04-18 06:25:41
1522,Signature Bilaspur Market,21,Market,10,80,25,67.2,15.5,2026-03-01 07:43:47
1523,Extra Cheesy Bhopal Temple,62,Temple,100,1500,0,69.4,19.1,2025-05-03 21:15:21
1524,Spicy Nalanda Palace,18,Palace,30,450,100,47.0,53.4,2025-04-06 06:36:46
1525,Roadside Somnath Viewpoint,33,Viewpoint,150,750,100,88.5,0,2026-05-06 02:30:21
1526,Lonavala Palace,74,Palace,10,50,0,65.1,22.1,2025-08-19 17:51:13
1527,Dimapur Museum,85,Museum,30,150,25,85.2,0,2026-01-24 20:39:52
1528,Family Recipe Ujjain Waterfall,66,Waterfall,10,50,25,68.7,17.6,2025-03-27 23:10:25
1529,Traditional Gangtok Bridge,103,Bridge,10,50,50,67.5,25.9,2026-01-01 08:57:31
1530,Ziro Wildlife Sanctuary,9,Waterfall,50,250,0,83.4,1.5,2025-10-20 15:05:14
1531,Festival Amritsar Fort,91,Fort,20,200,50,86.6,0,2025-11-09 10:19:51
1532,Agra National Park,120,Hill Station Point,10,50,0,48.5,54.2,2026-03-24 23:30:31
1533,Udupi Zoo,53,Zoo,50,750,100,69.3,26.9,2025-12-30 14:09:10
1534,Anjuna Cave,27,Cave,0,0,0,62.4,36.9,2025-05-07 03:26:17
1535,Chef's Rajahmundry Beach,5,Beach,100,800,50,76.8,10.1,2025-06-27 18:32:37
1536,Raipur National Park,20,Waterfall,50,400,100,55.7,34.8,2026-03-03 06:04:20
1537,Shimla Museum,39,Museum,30,150,25,85.6,0,2025-11-11 13:03:10
1538,Festival Shantiniketan Bridge,138,Bridge,20,100,0,57.7,23.4,2025-10-19 19:59:04
1539,Gir Market,34,Market,30,150,100,68.7,27.3,2026-06-24 19:39:01
1540,Somnath Garden,33,Garden,200,1600,0,55.2,31.0,2025-04-05 02:55:43
1541,Village-style Kanyakumari Museum,110,Museum,100,1500,0,61.5,28.1,2025-08-01 12:02:22
1542,Bikaner Lake,101,Lake,200,3000,0,76.8,5.2,2025-04-27 01:18:03
1543,Mussoorie Wildlife Sanctuary,131,Fort,100,1500,100,92.3,0,2026-02-04 11:06:11
1544,Vasco da Gama Viewpoint,25,Viewpoint,30,300,25,72.8,17.5,2026-01-13 06:07:50
1545,Dwarka Fort,32,Fort,100,500,100,64.2,34.5,2026-01-02 22:10:12
1546,Jorhat Waterfall,12,Waterfall,200,3000,25,63.3,33.5,2025-04-28 10:18:43
1547,Wayanad Viewpoint,60,Viewpoint,100,1500,0,61.5,22.5,2025-04-01 19:34:07
1548,Shimla Beach,39,Beach,20,200,100,82.9,1.9,2025-08-11 03:33:36
1549,Nashik Temple,72,Temple,100,800,0,50.8,34.7,2025-09-11 16:33:15
1550,Grandma's Alleppey Dam,58,Dam,200,1000,0,49.4,23.2,2026-02-17 04:30:12
1551,Gurugram Cave,35,Cave,20,160,0,69.9,26.2,2026-02-02 02:01:36
1552,Pelling Beach,104,Beach,50,500,25,53.7,32.6,2025-06-02 00:53:40
1553,Coorg Zoo,52,Zoo,50,500,0,61.3,42.2,2025-05-03 12:09:35
1554,Extra Cheesy Jodhpur Cave,97,Cave,50,750,0,41.2,44.3,2025-10-27 16:10:07
1555,Warangal Temple,115,Temple,10,50,0,70.7,16.4,2025-05-16 03:11:32
1556,Bilaspur National Park,21,Heritage Walk,50,750,50,89.4,0,2025-09-23 05:20:19
1557,Gangtok Museum,103,Museum,0,0,25,86.7,0,2025-08-17 20:41:40
1558,Mussoorie Wildlife Sanctuary,131,Garden,150,1200,100,59.7,22.7,2025-01-03 23:29:26
1559,Rajgir Heritage Walk,19,Market,50,500,0,80.5,3.5,2025-10-04 20:40:58
1560,Coorg Garden,52,Garden,50,500,100,71.1,19.7,2025-02-12 13:39:37
1561,Spiti Garden,43,Garden,150,1200,25,68.1,23.0,2025-05-28 00:01:13
1562,Indore Cave,63,Cave,10,80,100,39.6,59.2,2025-10-14 12:29:17
1563,Royal Jorhat Bridge,12,Bridge,20,100,50,82.7,4.1,2025-02-26 14:41:31
1564,Dharamshala Lake,41,Lake,50,400,50,64.8,34.8,2025-07-02 10:28:35
1565,Bodh Gaya Zoo,17,Zoo,100,500,25,78.5,9.5,2025-10-25 22:29:42
1566,Bengaluru Hill Station Point,48,Heritage Walk,20,200,0,71.8,22.8,2025-11-19 19:59:12
1567,Kozhikode Hill Station Point,59,Viewpoint,100,500,50,59.1,26.2,2025-12-19 16:51:29
1568,Kochi Bridge,55,Bridge,150,750,0,73.0,19.6,2025-01-25 01:25:50
1569,Kanpur Wildlife Sanctuary,125,Church,100,1500,50,96.0,0,2025-07-11 03:08:32
